재밌다😂
재밌당ㅋ
재밌어서 룡님 채널에서 또 보기.. 어디서보든 재밌으면 어디로 봅니까..
"재벌집 공룡,,?!?!"
재벌형준
재산 300조 정형조 렛츠고
재업 다시 찍는다아아아!!
재업 한 김에 한번 더 정주행...
재업인 기념으로 다시 봐야겠다ㅋㅋ
재업하셧네요ㅋㅋㅋㅋ 다시 정주행 고고 하겠습니다ㅋㅋ
"재업하셨네요ㅋㅋㅋ<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJ6oDOiJ_9EP-_60oAQ""></a> 이 기회에 복습하는 느낌으로 다시 보면 딱이겠다"
재환이 찾았다. 전설의 군인 썰에서 등장한 공룡님의 내무반 동기 중 한 명. 썰 당시 전역한 실친이 있고 &quot;모르는 인물&quot; 한 명이 있다<br><br>썰을 쭉 돌려봤는데 현재까지 알려진 정보로는 가장 유력한 후보
재환이.. 영환이..?
저 게임 너무 많이 봐서 어디서 등장하고 스토리를 아니까 룡님 반응만 보임 ㅜㅜㅜㅜ 너무 웃겨 ㅜㅜㅜㅜㅜㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
저 예전에 급성장염 걸려봐서 룡님 매우 공감합니다..저도 그때 물만마셔도 다 토하고 설사해서 결국 엄마랑 응급실갔어요ㅠㅠㅋㅋ
저 이거 생방때 할머니댁이였었는데 시골의느낌하고 이 영상하고합쳐져서 더 무서웠어욬ㅋㅋ거기에 재미도 덧붙혀서
저 인천사는데 꼭 해보고 싶네요
저 정도면 기지 하나 정도 발견해야 하는데 ㅋㅋㅋ
저거 보는 동안 실시간으로 공룡님의 그림실력에 대한 생각이 바뀜ㅋㅋ 처음엔 못그린다고 생각했는데 좀 지나니까 은근 잘그리고 더 지나니까 개잘그려
저건 처형이 아니라 사형이잖아 ㅋㅋㅋㅋㅋㅋ
저게 대채 몬가요.
저기요... 우리친구하레....?장면 친구로 친하게지네서 먹으려 하는 거예요....
저는 배송 오늘 온데요!!
"저는 이미 달력 샀지만 아직 안왔네요 ㅠㅠ 벌써 7일이나 지난거 같은데ㅔ....<a href=""UCWf4QKgnTyvmehcRqw-JldQ/YoBlX8zYI9GQ-gP_vYOYAw""></a>"
저는 이미 샀습니다!!ㅋㅋㅋ 오 이런 비하인드 너무 좋아요!!ㅎㅎ
저는 할게 요
저도 서버 들어가서 직원 다 채용하고 부자 엔딩 했어요~~맵이 실제랑 정말 비슷하게 잘 만들었어요! 구경하면서 일도 하니 재밌더라구용!
저도 장염 결러봤는데 처음엔 배가 쓸쓸 아프다 더럽지만 싸고 나서 누우면 패티에 지려있어서 몆번을 가라입고 병원가서 처방약받고 먹고나서 며칠후 다나았어요. 사람마다 장염증상은달라도 어쩨든 장염에 걸렸다는거
"저도 장염걸려서 새벽까지 구토를 대여섯번 하니까.,,오른쪽 어깨 밑이 아프다는 느낌이 뭔지를 알겠더라구요..ㅋㅋㅋㅋ길비뼈가 부러지는 것처럼 진짜 아픕니다,,ㅠ 공룡님 이제는 아프지 마십쇼..!!"
저때 일찍자느라 덕개호 진짜 궁금햇는데..<br>넘 기발하구 귀여운 생각 아닌가요 ㅋㅋㅋ
저때 진짜 웃느라 죽는줄 알았는뎈ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
저렇게 합리적인 이유로 망치기도 힘들텐데 역시 룡님 대단하십니다
저번에 공룡님께서 서점에서 책 표면이 너무 맘에 들어서 사서 읽었는데 재밌었다는 판타지 소설 이름이 기억나시는 분?
저작권 때문에 삭제됬던거였다니..역시 저작권은 무서워
적폐(고인물) 청산 성공 ^^
전 웃겨 죽었습니다..대모님 이렇게 웃기는건  아니죠
전 이미 나오자마자 바로 당일에 구매해서 이미 왔습니다! 2023년 한 해는 공룡 X 잠뜰 패브릭 달력덕분에 좋은 해를 보낼 수 있을 거 같네요
"전 진짜 일찍 시켜서 이미 왔는데 달력 진짜 이뻐요. 제 책상 앞에 걸어뒀는데 일러스트도 존귀. 솔직히 디자인이 너무 귀여워서 2n살 다 큰 성인 방에 안 어울리면 어쩌나 살짝 걱정했는데 패브릭이라 생각보다 어디에 걸어도 잘 어울려요. 근데 달력도 달력인데 스티커가 개미침<a href=""UCWf4QKgnTyvmehcRqw-JldQ/YoBlX8zYI9GQ-gP_vYOYAw""></a> 진짜 개 귀여워요. 여유 있다면 스티커 때문에 두 세트 사는거 진짜 진지하게 ㄱㅊ음."
전멸 맞구나 ㅋㅋㅋㅋㅋ
전멸 맞아
전설의 징징이 건축물 영상ㄷㄷ
전설의 탕타무케이 영상이 살아돌아왔다
전에 공룡님 영상 보고 인천크래프트 들어가봤었어요. ㅎㅎ<br>생각보다 재미있어서 좋았어요. ㅎㅎ
점점 뭔가 퀄이 높아지는 애니메이션ㅋㅋㅋㅋ
접지말고 펴세요
정공룡 보고싶으니까 좀 제발 와주사ㅣ요 나21넌ㆍ보고자러야
정말 용호상박이 따로 없네요...
정ㅇ말 축하드려요.. 100만까지 함께하겠습니다..
정의의 패배다..
정주행
정주행♡
정형준 떡상
제가 그 힙합 그룹만들어서 공룡님 추천이라고 널리날리겠습니다
제가 블랙홀 로 빨리 들어가는 영상을 봤는데 보고 있을 때 공룡에서 날 어디로 데려가는 거야 라는영상 올려 가지고 신기했어요ㅋㅋㅋ.
제가 사겠습니다 얼마죠?
제가 진짜 성당 다니는데 줄리아가 아니고 율리아 에요!!
제목 때문에 무슨 영상인가 했네ㅋㅋㅋ 후기랑 같이 전에 연습하신 영상도 같이 챙겨주셔서 넘 좋음
제목 물초밥 생각나네 ㅋㅋㅋ
제목 바꼈네
제목 바뀐건가? 기억이 안나네
제목 보고 무서운 게임인줄 알았는데 ㅋㅋㅋ
"제목 부터 미치겠다ㅋㅎㅋㅎㅋ  <a href=""https://www.youtube.com/watch?v=PEKx52R4pa0&amp;t=38"">0:38</a> 이때부터 미치겠음ㅋ"
제목 상태 에반데;;ㅋㅋㅋ
제목 일부러 오타내신건가욬ㅋㅋㅋㅋ<br>오늘썰도재밌어영:)ㅋㅋㅋㅋ<br>공룡님도 새해 복많이 받으세요❤
제목 자꾸만 과거의 영상을 연상케하는 ㅋㅋㅋ
"제목때문에 진짜 누구 골탕먹이는줄 알았잖아요 ㅋㅋㅋ<br>연습/비하인드 생방으로 볼때 진짜 재밌었는데 유튜브에도 올려주시다니<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJSqDOiJ_9EP-_60oAQ""></a> 공룡 흥해라<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZMGoDOiJ_9EP-_60oAQ""></a>"
제목보고 게임줄 알고 달려왔는데 썰이라니..         <br><br>오히려 좋아
제목보고 경악하면서 들어왔습니다
제목보고 들어왔으니 영상보고 댓글수정할게요오
제목은 건축 접었습니다 있는뎅...
제목이 바뀌엇다..?
제발..야생 올려조..
제작자가 이 엉상을 즐거워합니다ㅋㅋ<br>리엑션 갑ㅋㅋㅋㅋㅋㅋ
젠장! 난 이 영상에서 빠져 나가겠어!
조금만 있으면 타임캡슐 이네
"조땔뻔이랑 ai보다 더 ai가 개웃기넼ㅋㅋㅋㅋ <a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=1099"">18:19</a> 여기서 모르는 대모가 개웃겨ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋ <a href=""https://www.youtube.com/watch?v=gwwUNhsT25U&amp;t=1278"">21:18</a>ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ룡님 진짜 레전듴ㅋㅋㅋㅋㅋ"
조심할게요
존버 성공
"존버는 승리한다 시리즈 중인데,<br>한마디만 하겠습니다.<br><br>&quot;존버는 승리한다&quot;"
좀 심심하면 공룡님 썰을 보면 진짴ㅋㅋㅋㅋ겁나 재밌음 ㅋㅋㅋㅋㅋㅋ근데 거기에 그림이 하찮기는 한데 너무 귀엽고 잘그려서 더 킹받고 재밌음 ㅋㅋㅋ
좀 있으면 어머니가 알게될 영상ㅋㅋㅋ
좋아하는 탤런트가 탈락하면서 안타까움도 느낄 수 있게 연출하셨다는 거에서 룡님이 회전목마에서 떨어지는 거가 진짜 그냥 운 없어서 퍼블 당하신 건 줄 알고 안타까웠는데 기획자였다는 거 알고... 플레이하는 모습은 못 봤지만 룡님의 정성이 담긴 콘텐츠를 볼 수 있어서 좋았습니다!!
좋은 아이큐가 다 잔머리로 갔네..
좋은 영상 만들기 파이팅!!!
주말의 최고의 행복!!! <br>다아얼크 포뤄스트으으 <br><b>(By. Dino)</b>
"주민마을의 좌표를 구하려면 세계 끝 까지 간 시간, 거리랑 주민 마을이 나온 시간을 이용하면 될 것 같아요"
주인장 살아계신거죠...?
주인장... 밀당은 이제 끝난거지...?<br>이제부터 영상 많이 올려줄거지...?<br>오늘도 맛있게 먹고(?) 갑니다...
준비됬어 공?
중간 고사 오늘 성적 <br>과.  수.  역<br>90.  80. 92<br>내일 제발 잘하자🎉🎉
중간에 룡님이 화장실 가실 때마다 시청자분들이 공룡님 찾는 거 개웃겼음ㅋㅋㅋㅋㅋ
중간에 티피 어케한건지 원리좀 설명해주실분 구합니다
중간중간 계속 때려주는거 개웃기네ㅋㅋㅋㅋㅋㅋㅋㅋ
중간중간에 위 아래 위위 아래 위 아래 위위 아래ㅋㅋㅋㅋㅋㅋ 보다가 빵빵 터졌네ㅋㅋㅋㅋ 장염은 아프겠지만...
중요 부분은 각별이 다 했넼ㅋㅋㅋㅋ
지금 나는 이걸 3주 전부터 5번 넘게 본듯 하다<br>끅끅 거리면서...
지금 봐는데너무 좋아요
지금 봐도 불토 팜은 겁나 레전드네ㅋㅋ
지금 왜 공룡님 머리 빨간색이고 뜰님 탐정이에요?
지금게속보는데 모하는건지 모르겠다
지금까지 이런 썸네일은 없었다...<br>이것은 웹툰 표지인가..? 유튜브 썸네일인가...?
지금실시간으로좋아요가올라오오고있어요!😂
지난번에 한번 더보려고 했는데 보던도중 다음영상이 사라졌었음...이제 이어봐야지
지도 그리는 거 레전드ㅋㅋㅋ
지도 편집 깔끔하게 한거봐 쩔잖아~
지도가 뻡ㄱ 같녘ㅋㅋ ㅠㅠㅠ
지도에 작은버섯섬 있는거 개웃기네ㅋㅋㅋㅋ
지옥으로요
진ㄴ자 왜 잘그리심 공룡님 적당히 완벽하셔요 그림까지 잘그려버리면 어떡해요
진심 건물 하나하나 스토리 하나하나 개쩔었던 크루매치··  룡님 대단하십니다👍👍
진심 너무 대단하다 지금은 그냥 존경심 드는데???
진짜 100번째 보는데 개 재미있음
진짜 각갈량을 첫영상에 먹어서 ㅋㅋ
진짜 개귀엽다ㅋㅋㅋㅋㅋㅋ
진짜 개꿀잼이였는데 제작 공룡님인거 보고 이걸?!?!!?! 공룡님이?!?!  까암짝 놀라고<br>그래서 첨에 죽었구낰ㅋ 깨닫는 순간이였슴돠ㅋㅋ
진짜 개재밌네
진짜 겁나 재미있었음ㅇㅇ
진짜 게임 하나를 해도 진짜 재밌게 한다 ㅋㅋㅋㄱㅋㅋ
진짜 겜 재밌게 하네ㅋㅋㅋ
진짜 고생하셨습니다 공룡티비 관계자분들!!!
진짜 공룡님 시점 개재밌음 오디오 개 빵빵해
진짜 공룡님 천재 방송인...진짜 맛집<br>비명이 친절하고 주인이 맛있어요.
진짜 공룡님은 내가본 마크유튜버중 가장 방송각 잘 알고 재밌다고 생각함 ㅋㅋ
"진짜 공룡팀 개방소속임?ㅋㅋㅋ 거렁뱅이 예능팀,, 귀하다"
"진짜 그렇게 되는 줄 알고 재미있어했는데, 더 재미있고 흥미로운 일이 생겼군요. ㅋㅋㅋㅋ"
진짜 기다리고 기다리던 업로드다!오늘도 공잼~!🎉
진짜 기부하셨다니 멋있네요!!<br>영상 보면서 투자에 대해 흥미가 생기게 되네요!!
진짜 내 롤모델 정공룡ㅋㅋㅋ 이게바로 인간미쥐~~~<br>진짜ㅋㅋㅋㅋ와..할 말이 없따!!!<br>공룡이 아빠용~♡
진짜 너무 기엽다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 20대 후반이 이렇게 귀여울 일이냐고 😹🥹
진짜 너무 웃겨ㅋㅋㅋㅋㅋㅋㅋ 저는 룡님이 365일 항상 공포게임만 해주셨으면 좋겠습니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"진짜 너무 재밌을 것 같아요! 당장 들어가서 해보고 싶네여!! 튜토리얼도 재밌어보이고 마크하러 달려가겠습니다<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZPunDOiJ_9EP-_60oAQ""></a><a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZPunDOiJ_9EP-_60oAQ""></a>"
진짜 너무 좋다 이컨텐츠
진짜 네팀중에 공룡팀이 제일 웃음벨임 ㅋㅋ 소리만듣고있어도 웃음 터짐 ㅋㅋㅋ
진짜 넷다 아니 솔까 걍 코마 공룡님 개 똑똑했다 ㄹㅇ 각별님은 불토팜이 진짜 ㄹㅈㄷ였고 걍 전체적으로 방송이든 pvp실력 다 는게 느껴짐
진짜 늘 느끼는건데 공룡님은 기획자가 무슨 의도를 가지고 만들었을까 에 대해 많이 생각하시는거 같다
진짜 다른  파피3에서 스포일 안 당할려고 엄청 노력하고 이것만 기다렸다 진짜 ㅠㅠㅜㅠ
"진짜 다크포레스트는 올타임 레전드라고 생각함 ㅠㅋㅋㅋㅋㅋㅋ 어딜 가서 봐도 다 재밌어,,ㅠㅠㅠㅠ"
진짜 대박이닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 건배사 애들을~ 지커ㅏ야돼~~ㅋㅋㅋㅋㅋㅋ 진짴ㅋㅋ.<br>... 술이 문제다 술이 문제야.... 비슷한 흑역사있는 사람은 마냥웃을수없다...
"진짜 대박이었어요..볼때는 그냥 와! 멋지다! 이러면서 봤는데, 이렇게 막 해석하는 영상도 보고 2,3번 보니 아 이게 이런 의미를 가졌었구나 ㅋㅋㅋ 혼자 감탄하고 막..나름 제 생각대로 해석한 부분도 있지만, 놀이공원 안의 귀신의 집 처럼 한없이 밝고 희망을 주는 놀이공원이지만 그 속엔 뭐가 있을지 모르는 동심에 금이가게 만드는(?) 그런 느낌도 있었고..마지막쯤에 흰 새를 타는데 흰 새는 자유,희망이라는 뜻이 있던데, 반대로 검은 새는 불길, 암담 같은 뜻이 있더라구요! 흰 새를 타야한다고 나름 힌트가 있었지만, 그 뜻을 알았다면 힌트 없이도 그건 맞출 수 있었을 수도 있었다는 생각에 역시, 기획자는 다 생각이 있구나~~하는 생각을 들게 하는 그런 컨텐츠였던거 같네요😂 정말..속을 알 수 없는..계속 까도 속이 나오는 양파같은..🧅🧅🧅"
진짜 듣다보면 이분이 공룡이라는걸 직접느낄수있음 ㄹㅇ.
진짜 디자이너님 감사합니다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
진짜 ㄹㅇ 게임 개 재밌게 하네ㅋㅋㅋㅋ
진짜 레전드 드라마다ㅋㅋㅋㅋㅋ
"진짜 레전드 생성기 다크 포레스트..<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJ6oDOiJ_9EP-_60oAQ""></a>"
진짜 레전드였던..ㅠㅠㅠ!!<br>마지막에 기획 룡님이라고 나오자마자<br>아 역시.. 싶엇죠 존경합니다ㅠ💚
진짜 룡님 반응때문에 무서운게 인식이 안됨ㅋㅋ
진짜 리액션 맛집이네욬ㅋㅋㅋㅋ 아 공포겜은 역시 룡님ㅋㅋㅋㅋㅋㅋ
진짜 방송 ㅈㄴ 잘한다ㅋㅋㅋㅋㅋ
진짜 방송 초반부터 룡님 비명에만 더 놀란거 같음.. 이미 대충 내용이랑 깜놀 장소정도는 알았었는데..ㅋㅋㅋ
진짜 별님 빨리 먹어서 이긴 게임 ㅋㅋㅋㅋ
진짜 볼 때마다 느끼는 건데 썸넬 일러 너무 귀여워...
진짜 볼때마다 느끼는 건데 공룡님 편집자님은 정말 편집을 맛깔나게 잘함ㅋㅋ
진짜 볼때마다 느끼는데 룡님은 대단한것같음 ㅋㅋ 저런 기획을 하고 실행 하는게 쉬운일이 아닌데 진짜 볼때마다 감탄사 나옴..
진짜 봤던것중에 리액션 제일 재밌었습니다ㅋㅋㅋㅋㅋㅋㅋ 진짜 이렇게 공겜 몰입한적 처음
진짜 생방때 ㄹㅇ 벅차긴 했음..
진짜 생방으로 봤을때 처음에 어이없게 죽어서 현웃 터졌어요ㅋㅋㅋㅋㅋㅋㅋㅋ
진짜 썸넬 너무 귀엽다...ㅜㅜ 시들시들룡...
진짜 안 팔리면 어떡하지
진짜 안 팔리진 않을 거 같아서 두개만 샀어요
"진짜 앞으로 최소 5년간 거론될<br><a href=""https://www.youtube.com/watch?v=_-VvS9m6UXo&amp;t=383"">6:23</a> &quot;애들을.. 지켜야 해..&quot; ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br><a href=""https://www.youtube.com/watch?v=_-VvS9m6UXo&amp;t=432"">7:12</a> 마짱 깔까? (펀치)<br><a href=""https://www.youtube.com/watch?v=_-VvS9m6UXo&amp;t=454"">7:34</a> 쓰담쓰담<br><a href=""https://www.youtube.com/watch?v=_-VvS9m6UXo&amp;t=459"">7:39</a> 뽀뽀 (토한 후임)<br><a href=""https://www.youtube.com/watch?v=_-VvS9m6UXo&amp;t=518"">8:38</a> 공룡이 아파용~ (흔들흔들)"
진짜 애니메이션 개귀엽네!ㅋㅋㅋㅋ작명센스도 구욷!ㅋㅋㅋㅋ
진짜 어디로 데려가셨네 ㅋㅋㅋㅋㅋㅋㅋ
진짜 엄청 귀엽고 화사하게 디자인돼서 가볍게 사기 좋을 것 같아요!! <br>제 생각엔 하고싶은 일은 갑자기(급발진포함)떠올라도 꼭 해내시려는게 룡님 큰 장점인듯
진짜 업로드 빨리하시네!
진짜 엥간해서는 댓글을 안 적는데 너무 재밌다 미쳤따!!
진짜 옛날에 요정이실때부터 계속 봐왔는데 진짜 대단하십니다...
"진짜 오늘 이것만 기달였다고요<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZJ6oDOiJ_9EP-_60oAQ""></a>"
진짜 올타임 레전드였죠 ㅋㅋㅋㅋ 방송각 잘아시는 룡님 ㅋㅋ
"진짜 옷입히기 하시내욭ㅋㅋㅋㅋㅋㅋㅋㅋ<br><a href=""https://www.youtube.com/watch?v=ykX7kay-mJo&amp;t=137"">2:17</a> 갑자기 레벨은 따진다고..?"
진짜 완전 기다렷자나요 😢😢 어디 갔다 온 거야 ㅠㅜ
진짜 요정때부터 봐왔지만 사려깊으시고 똑똑하시고 여러 재능과 입담까지 겸비하셔서 진짜 정이가는 유루바 같으심
"진짜 웃기네요ㅠ <a href=""https://www.youtube.com/watch?v=tYnH_MwMBAg&amp;t=777"">12:57</a> 여기서 3단 놀람콤보에<br>비명 소리까지 개인적으론 아주 웃긴 장면 중 하나라고 생각합니다 최고네요 별점 만점입니다"
진짜 유크타 처음부터 끝까지 보면서 엄청난 퀄리티랑 딴딴한 스토리라인 보고  우아ㅏㅏ 쩐다!!!!!!! 라는 소리만 나오고 있었는데 기획총괄 공룡님인거 보고 그저 멍 때렸어요 진짜 마크로 그런 엄청난 퀄 나타내는 것도 너무 신기하고 스토리랑 공간마다 있는 떡밥 회수도 너무 완벽해서 박수 치면서 감탄이 절로 나오고 진짜 엄청난 분이라는 걸 한번 더 느꼈습니다 거기다가 이런 비하인드도 올라와서 그 기획 과정을 같이 살펴볼 수 있어 정말 행복합니다!!!! 공룡님이랑 다른 스탭분들 덕에 엄청 몰입하며 재밌게 봤었습니다!! 다들 너무 수고많으셨어요!!!!!!!
진짜 유튜브각을 아는 최고의 유튜버...<br>생방으로 봤을때도 미쳤다 싶긴 했는데 영상으로 보니까 더 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미쳤어요 너무 좋아요
진짜 이 게임 플레이 하는거 ㅈㄴㅈㄴㅈㄴ많이 봤는데 여기만한 리액션 맛집이 없다.. 몇 번 돌려보는지 모르겠다.. 행복을 선사해주셔서 감사합니다
진짜 이 썰 생방에서 진짜 재밌게 들었는데 업로드 해주시면 너무 좋잖아요 ㅋㅋ 애니메이션 있으니까 더 이해 잘 되네요..ㅋㅋ 좋은건가..? 아무튼 재밌게 보겠습니다 ㅋㅋ 이번 년도도 수고하셨습니다 !! 새해 복 많이 받으세요 ㅋㅋ
진짜 이거 봤을 때 처음에 충격적인 실력에 놀랐는데 뒤에 등대보고 충격적인 실력에 또 놀랐어요..
진짜 이날 뜰님 시점으로 보는데 이쪽에서 보는 사람도 레전드였습니다. 룡님은 무슨 게임을 하시든 더 재밌게 해주셔서 볼 때마다 너무 즐거워요
진짜 이런 영상 올려주는게 너무 좋은것 같음… 맵도 좀 느리게 볼수있고 컨텐츠가 이해가 더 잘되고 이 컨텐츠에 대해 많은 생각을 했다는것도 알겠고… 진짜 어떻게 인간에 뇌에 저런 아이디어랑 생각이 많이 나오는걸까 싶음… 또 그와중에 지루하지 않게 중간중간 얘기해주는것도 좋음
"진짜 이렇게 웃기게 하는거 처음 봄 ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 우울할때 보러와야지 ,,"
진짜 이분들은 서버 차려서 서로 티키타카 하는게 너무 재밌슴 ㅋㅋ ㅋㅋㅋㅋㅋ 나도 이거보려고 잠수타다왔다!!!
진짜 제갈량이 여기 있었구만ㅋㅋㅋ
진짜 처음부터 귀여우시면 어떻하냐고요...ㅜㅜㅜ
진짜 처음에 룡님 딱 죽고 룡님 최애인 저로써는 굉장히 아쉬웠습니다만..사실 공룡님이 총기획자!?라는 사실에 놀라고 이렇게 비하인드도 보니 굉장히 좋습니당!!수고많으셨고 앞으로도 힘내세요ㅎㅎ
진짜 천년에 한번나올만한 천재다 주접이 아니라 이런것 다 어케 기획해…
진짜 천재 기획자 정공룡 그의 능력의 한계는 어디까지인가...
진짜 최근 들었던 썰중에 젤 웃겼음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ<br>애들을 지켜야햌ㅋㅋ 공룡이 아파용ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ😂😂
진짜 ㅋㅋㅋㅋㅋ 너무 웃겨요!<br>룡님팀은 진짜 예능팀 그 자체 ㅋㅋㅋㄱㅋㄱㅋ
진짜 ㅋㅋㅋㅋㅋㅋㅋ 이팀만 진짜 개예능임 오히려 좋다!
진짜 코마님 생방 보고 공룡님 생방 기셨을때 개웃겼음ㅋㅋㅋㅋ
진짜 항상 느끼는건데 룡님영상 보면서 질린적은 없는듯.. 말 너무잘하심ㅋㅋ 방심하다간 진짜 현웃터짐
진짜진짜 너무 재미있게 봤어요! 줄거리도 그렇고 퀄리티도 완전 대박이었어요!! 긴장감 넘치는 연출들이 너무 인상깊더라고요!!ㅎ
"진짜ㅋㅋㅋ 마지막에 지은 집... 황천의 뒤틀린 성이야.. <a href=""https://www.youtube.com/watch?v=xf85j4Oo8sI&amp;t=409"">6:49</a> 개웃기넼ㅋㅋㅋㅋ"
진찌 개웃기네 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"진한 눈썹에 순한  눈, 보라색 눈동자면 각님 옛캐아닌가?ㅋㅋ"
질보단 양의 좋은 예시
짐뜰님 운잌ㅋㅋ
집무너져서 트위치 구독비 걍 여기 보냄.....원래 구독하려고 대기탔는디 집이 사라져버렷어....
집불탄다!🔥
쪼만님 뽑는 과정은 그냥 스킵한건가요?? 전편에는 안보이던데
쪼만님이 대려가서 인사하기 전만 해도 다 조져뿔 생각 했다는게 제일 무서움 ㅅㅂㅋㅋㅋㅋㅋㅋㅋ
참고로 7단계의 한자어를 모르시는 분들이 많을 까봐 중국인인데 한국어도 아는 제가 알려드리겠습니다 뜻은 왼쪽:걱정   오른쪽:나무는 없어요. 라는 뜻 입니다
책략가 공룡 미쳤다. 거짓말 안하고 이 시점 3번 돌려보는 중. 초반 유잼예능가난 팀이었다가 이런 흐름까지 오는게 진짜 너무 짜릿함...
책상까지 돌려가며 일하는 룡님
책을 많이 읽고 지식의 측면에서 뛰어나신 분인만큼 가끔 전문적이거나 좀 어느 분야에 국한되는 용어를 가끔 쓰셔요.<br>편집자분이 너무 전문적이다 싶을때 한번씩 알려주시지만 그 외에도? <br>크리피? 모아나의 게? 이런거는 모르는 사람이 있지 않을까 <br>물런 본인이 직접 검색해서 알아도 되지만  <br>보는 입장에서는 바로바로 알려주시면 좋겠다는 생각도 듭니다.
챕터 투 안한다메 ㅋㅋ 공 사장 뭔 일이 있던겨?
처음 볼때도 딱히 안 놀랐는데 룡님은 못 보던 곳도 나오고 그러니까 더 몰입감이 생겨서 그런지 개 무섭;; 먹힐 때 레알 눈물 흘렸다
처음부터 굉장한 상황극..<br>공룡회장 화이팅해라
처음에 공룡님 죽인 이유가 와...
"처음에 너무ㅋㅋㅋ재밌어요ㅋㅋ<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZPunDOiJ_9EP-_60oAQ""></a>"
처음에 크루매치 라길래 그냥 모여서 미니게임 하고 PVP 하는 거일 줄 알고 그런건 딱히 제 취향이 아니라서 안보려고 했는데 공룡님이 총괄하셨대서 한번 봤더니 너무 재밌어서 내일 다음 날 여행가는데 새벽 3시에 잤습니다... 정말 시간가는 줄 몰랐어요 떡밥이나 숨겨진 엔딩까지 풀어주시니까 더 재밌네요 엄청난 후유증이...
처음에는 비웃었는데 중간에 등대랑 진주귀걸이랑 양치기 보고 놀람<br>개잘그렸네 진짜루
처음엔 &#39;에이 작아봤자 얼마나 작겠어?&#39;라고 생각했지만 8칸...평지...ㅋㅎ
처음엔 그냥 클릭해서 돈반 버는건가 싶었는데 컨텐츠가 되게 많고 본격적이다 빨리 해봐야징
"천재 웃수저 공룡<a href=""UCWf4QKgnTyvmehcRqw-JldQ/RWMdZOOpDOiJ_9EP-_60oAQ""></a> 이대로 100만까지 가봅시다~~"
첨보는 분인데 인급동으로 봤네여ㅋㅋ 웃기네여
첫 주에 공룡님이 하다가 씻고 왔다는 그<br>전설이군요
초반에 있던 공포적 요소 다 못보신거 같은데 <br>뒤에 남들 안놀라는거 보고 소리지르며 놀라는 모습이 킬포 ㅋㅋ
초반에&#39;양동이의 올챙이 한마리&#39;안깨는거 보고 혈압오를뻔 ㅋㅋㅋㅋ
초전도 자전거 미쳤다
최고의 도시 인천광역시와 만들어가는 콘텐츠는 뭐가 달라도 다르네요
최근에 본 모든 영상중에 제일 웃겼다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
축   공룡TV 50만   하
축하드려요
침략 당하셔서 돌아오시지 않는 건가요.?
침략? 룡님에게 최적화된 부류..
ㅋㄴㅅㄱㄴ
ㅋㅋ
ㅋㅋ 뜰님이 현질 이러는거 댕웃기넹 ㅋㅋㅋㅋㅋㅋ
ㅋㅋ 처음에 배속해도 룡님 특유의 말투가 계속 들림ㅋㅋ
ㅋㅋ감자 캐웃기네
ㅋㅋ새벽에 바로 기차타고 집에가시다뇨..ㅋㅋㅋ<br>누사보면 실제로 대한민국기지 침범된줄알겠어요...ㅋㅋㅋ
ㅋㅋ재밌게 잘 봤어요!!
ㅋㅋㅋ 공룡님 잘한다
ㅋㅋㅋ 로봇 청소기 이름까지 지어주는거 너무 귀엽고 스윗하다 😂😊 ㅎ
ㅋㅋㅋ 아 잘볼게요! 감사합니다 이번편도 재밌네요 🫶🏻
ㅋㅋㅋ 재밌게 볼게용
